256 252
10 84 84
10 85 94
10 86 104
10 87 114
10 88 124
10 89 134
10 90 144
10 91 154
10 92 164
10 93 174
10 94 184
10 95 194
10 96 204
10 97 214
10 98 224
10 99 234
10 100 244
10 101 2
10 102 12
10 103 22
10 104 32
10 105 42
10 106 52
10 107 62
10 108 72
10 109 82
10 110 92
10 111 102
10 112 112
10 113 122
10 114 132
10 115 142
10 116 152
10 117 162
10 118 172
10 119 182
10 120 192
10 121 202
10 122 212
10 123 222
10 124 232
10 125 242
10 126 0
10 127 10
10 128 20
10 129 30
10 130 40
10 131 50
10 132 60
10 133 70
10 134 80
10 135 90
10 136 100
10 137 110
10 138 120
10 139 130
10 140 140
10 141 150
10 142 160
10 143 170
10 144 180
10 145 190
10 146 200
10 147 210
10 148 220
10 149 230
10 150 240
10 151 250
10 152 8
10 153 18
10 154 28
10 155 38
10 156 48
10 157 58
10 158 68
10 159 78
10 160 88
10 161 98
10 162 108
10 163 118
10 164 128
10 165 138
10 166 148
10 167 158
10 168 168
10 169 178
10 170 188
10 171 198
10 172 208
10 173 218
10 174 228
10 175 238
10 176 248
10 177 6
10 178 16
10 179 26
10 180 36
10 181 46
10 182 56
10 183 66
10 184 76
10 185 86
10 186 96
10 187 106
10 188 116
10 189 126
10 190 136
10 191 146
10 192 156
10 193 166
10 194 176
10 195 186
10 196 196
10 197 206
10 198 216
10 199 226
10 200 236
10 201 246
10 202 4
10 203 14
10 204 24
10 205 34
10 206 44
10 207 54
10 208 64
10 209 74
10 210 84
10 211 94
10 212 104
10 213 114
10 214 124
10 215 134
10 216 144
10 217 154
10 218 164
10 219 174
10 220 184
10 221 194
10 222 204
10 223 214
10 224 224
10 225 234
10 226 244
10 227 2
10 228 12
10 229 22
10 230 32
10 231 42
10 232 52
10 233 62
10 234 72
10 235 82
10 236 92
10 237 102
10 238 112
10 239 122
10 240 132
10 241 142
10 242 152
10 243 162
10 244 172
10 245 182
10 246 192
10 247 202
10 248 212
10 249 222
10 250 232
10 251 242
10 252 0
10 253 10
10 254 20
10 255 30
10 256 40
11 12 132
11 13 143
11 14 154
11 15 165
11 16 176
11 17 187
11 18 198
11 19 209
11 20 220
11 21 231
11 22 242
11 23 1
11 24 12
11 25 23
11 26 34
11 27 45
11 28 56
11 29 67
11 30 78
11 31 89
11 32 100
11 33 111
11 34 122
11 35 133
11 36 144
11 37 155
11 38 166
11 39 177
11 40 188
11 41 199
11 42 210
11 43 221
11 44 232
11 45 243
11 46 2
11 47 13
11 48 24
11 49 35
11 50 46
11 51 57
11 52 68
11 53 79
11 54 90
11 55 101
11 56 112
11 57 123
11 58 134
11 59 145
11 60 156
11 61 167
11 62 178
11 63 189
11 64 200
11 65 211
11 66 222
11 67 233
11 68 244
11 69 3
11 70 14
11 71 25
11 72 36
11 73 47
11 74 58
11 75 69
11 76 80
11 77 91
11 78 102
11 79 113
11 80 124
11 81 135
11 82 146
11 83 157
11 84 168
11 85 179
11 86 190
11 87 201
11 88 212
11 89 223
11 90 234
11 91 245
11 92 4
11 93 15
11 94 26
11 95 37
11 96 48
11 97 59
11 98 70
11 99 81
11 100 92
11 101 103
11 102 114
11 103 125
11 104 136
11 105 147
11 106 158
11 107 169
11 108 180
11 109 191
11 110 202
11 111 213
11 112 224
11 113 235
11 114 246
11 115 5
11 116 16
11 117 27
11 118 38
11 119 49
11 120 60
11 121 71
11 122 82
11 123 93
11 124 104
11 125 115
11 126 126
11 127 137
11 128 148
11 129 159
11 130 170
11 131 181
11 132 192
11 133 203
11 134 214
11 135 225
11 136 236
11 137 247
11 138 6
11 139 17
11 140 28
11 141 39
11 142 50
11 143 61
11 144 72
11 145 83
11 146 94
11 147 105
11 148 116
11 149 127
11 150 138
11 151 149
11 152 160
11 153 171
11 154 182
11 155 193
11 156 204
11 157 215
11 158 226
11 159 237
11 160 248
11 161 7
11 162 18
11 163 29
11 164 40
11 165 51
11 166 62
11 167 73
11 168 84
11 169 95
11 170 106
11 171 117
11 172 128
11 173 139
11 174 150
11 175 161
11 176 172
11 177 183
11 178 194
11 179 205
11 180 216
11 181 227
11 182 238
11 183 249
11 184 8
11 185 19
11 186 30
11 187 41
11 188 52
11 189 63
11 190 74
11 191 85
11 192 96
11 193 107
11 194 118
11 195 129
11 196 140
11 197 151
11 198 162
11 199 173
11 200 184
11 201 195
11 202 206
11 203 217
11 204 228
11 205 239
11 206 250
11 207 9
11 208 20
11 209 31
11 210 42
11 211 53
11 212 64
11 213 75
11 214 86
11 215 97
11 216 108
11 217 119
11 218 130
11 219 141
11 220 152
11 221 163
11 222 174
11 223 185
11 224 196
11 225 207
11 226 218
11 227 229
11 228 240
11 229 251
11 230 10
11 231 21
11 232 32
11 233 43
11 234 54
11 235 65
11 236 76
11 237 87
11 238 98
11 239 109
11 240 120
11 241 131
11 242 142
11 243 153
11 244 164
11 245 175
11 246 186
11 247 197
11 248 208
11 249 219
11 250 230
11 251 241
11 252 0
11 253 11
11 254 22
11 255 33
11 256 44
12 13 156
12 14 168
12 15 180
12 16 192
12 17 204
12 18 216
12 19 228
12 20 240
12 21 0
12 22 12
12 23 24
12 24 36
12 25 48
12 26 60
12 27 72
12 28 84
12 29 96
12 30 108
12 31 120
12 32 132
12 33 144
12 34 156
12 35 168
12 36 180
12 37 192
12 38 204
12 39 216
12 40 228
12 41 240
12 42 0
12 43 12
12 44 24
12 45 36
12 46 48
12 47 60
12 48 72
12 49 84
12 50 96
12 51 108
12 52 120
12 53 132
12 54 144
12 55 156
12 56 168
12 57 180
12 58 192
12 59 204
12 60 216
12 61 228
12 62 240
12 63 0
12 64 12
12 65 24
12 66 36
12 67 48
12 68 60
12 69 72
12 70 84
12 71 96
12 72 108
12 73 120
12 74 132
12 75 144
12 76 156
12 77 168
12 78 180
12 79 192
12 80 204
12 81 216
12 82 228
12 83 240
12 84 0
12 85 12
12 86 24
12 87 36
12 88 48
12 89 60
12 90 72
12 91 84
12 92 96
12 93 108
12 94 120
12 95 132
12 96 144
12 97 156
12 98 168
12 99 180
12 100 192
12 101 204
12 102 216
12 103 228
12 104 240
12 105 0
12 106 12
12 107 24
12 108 36
12 109 48
12 110 60
12 111 72
12 112 84
12 113 96
12 114 108
12 115 120
12 116 132
12 117 144
12 118 156
12 119 168
12 120 180
12 121 192
12 122 204
12 123 216
12 124 228
12 125 240
12 126 0
12 127 12
12 128 24
12 129 36
12 130 48
12 131 60
12 132 72
12 133 84
12 134 96
12 135 108
12 136 120
12 137 132
12 138 144
12 139 156
12 140 168
12 141 180
12 142 192
12 143 204
12 144 216
12 145 228
12 146 240
12 147 0
12 148 12
12 149 24
12 150 36
12 151 48
12 152 60
12 153 72
12 154 84
12 155 96
12 156 108
12 157 120
12 158 132
12 159 144
12 160 156
12 161 168
12 162 180
12 163 192
12 164 204
12 165 216
12 166 228
12 167 240
12 168 0
12 169 12
12 170 24
12 171 36
12 172 48
12 173 60
12 174 72
12 175 84
12 176 96
12 177 108
12 178 120
12 179 132
12 180 144
12 181 156
12 182 168
12 183 180
12 184 192
12 185 204
12 186 216
12 187 228
12 188 240
12 189 0
12 190 12
12 191 24
12 192 36
12 193 48
12 194 60
12 195 72
12 196 84
12 197 96
12 198 108
12 199 120
12 200 132
12 201 144
12 202 156
12 203 168
12 204 180
12 205 192
12 206 204
12 207 216
12 208 228
12 209 240
12 210 0
12 211 12
12 212 24
12 213 36
12 214 48
12 215 60
12 216 72
12 217 84
12 218 96
12 219 108
12 220 120
12 221 132
12 222 144
12 223 156
12 224 168
12 225 180
12 226 192
12 227 204
12 228 216
12 229 228
12 230 240
12 231 0
12 232 12
12 233 24
12 234 36
12 235 48
12 236 60
12 237 72
12 238 84
12 239 96
12 240 108
12 241 120
12 242 132
12 243 144
12 244 156
12 245 168
12 246 180
12 247 192
12 248 204
12 249 216
12 250 228
12 251 240
12 252 0
12 253 12
12 254 24
12 255 36
12 256 48
13 14 182
13 15 195
13 16 208
13 17 221
13 18 234
13 19 247
13 20 8
13 21 21
13 22 34
13 23 47
13 24 60
13 25 73
13 26 86
13 27 99
13 28 112
13 29 125
13 30 138
13 31 151
13 32 164
13 33 177
13 34 190
13 35 203
13 36 216
13 37 229
13 38 242
13 39 3
13 40 16
13 41 29
13 42 42
13 43 55
13 44 68
13 45 81
13 46 94
13 47 107
13 48 120
13 49 133
13 50 146
13 51 159
13 52 172
13 53 185
13 54 198
13 55 211
13 56 224
13 57 237
13 58 250
13 59 11
13 60 24
13 61 37
13 62 50
13 63 63
13 64 76
13 65 89
13 66 102
13 67 115
13 68 128
13 69 141
13 70 154
13 71 167
13 72 180
13 73 193
13 74 206
13 75 219
13 76 232
13 77 245
13 78 6
13 79 19
13 80 32
13 81 45
13 82 58
13 83 71
13 84 84
13 85 97
13 86 110
13 87 123
13 88 136
13 89 149
13 90 162
13 91 175
13 92 188
13 93 201
13 94 214
13 95 227
13 96 240
13 97 1
13 98 14
13 99 27
13 100 40
13 101 53
13 102 66
13 103 79
13 104 92
13 105 105
13 106 118
13 107 131
13 108 144
13 109 157
13 110 170
13 111 183
13 112 196
13 113 209
13 114 222
13 115 235
13 116 248
13 117 9
13 118 22
13 119 35
13 120 48
13 121 61
13 122 74
13 123 87
13 124 100
13 125 113
13 126 126
13 127 139
13 128 152
13 129 165
13 130 178
13 131 191
13 132 204
13 133 217
13 134 230
13 135 243
13 136 4
13 137 17
13 138 30
13 139 43
13 140 56
13 141 69
13 142 82
13 143 95
13 144 108
13 145 121
13 146 134
13 147 147
13 148 160
13 149 173
13 150 186
13 151 199
13 152 212
13 153 225
13 154 238
13 155 251
13 156 12
13 157 25
13 158 38
13 159 51
13 160 64
13 161 77
13 162 90
13 163 103
13 164 116
13 165 129
13 166 142
13 167 155
13 168 168
13 169 181
13 170 194
13 171 207
13 172 220
13 173 233
13 174 246
13 175 7
13 176 20
13 177 33
13 178 46
13 179 59
13 180 72
13 181 85
13 182 98
13 183 111
13 184 124
13 185 137
13 186 150
13 187 163
13 188 176
13 189 189
13 190 202
13 191 215
13 192 228
13 193 241
13 194 2
13 195 15
13 196 28
13 197 41
13 198 54
13 199 67
13 200 80
13 201 93
13 202 106
13 203 119
13 204 132
13 205 145
13 206 158
13 207 171
13 208 184
13 209 197
13 210 210
13 211 223
13 212 236
13 213 249
13 214 10
13 215 23
13 216 36
13 217 49
13 218 62
13 219 75
13 220 88
13 221 101
13 222 114
13 223 127
13 224 140
13 225 153
13 226 166
13 227 179
13 228 192
13 229 205
13 230 218
13 231 231
13 232 244
13 233 5
13 234 18
13 235 31
13 236 44
13 237 57
13 238 70
13 239 83
13 240 96
13 241 109
13 242 122
13 243 135
13 244 148
13 245 161
13 246 174
13 247 187
13 248 200
13 249 213
13 250 226
13 251 239
13 252 0
13 253 13
13 254 26
13 255 39
13 256 52
14 15 210
14 16 224
14 17 238
14 18 0
14 19 14
14 20 28
14 21 42
14 22 56
14 23 70
14 24 84
14 25 98
14 26 112
14 27 126
14 28 140
14 29 154
14 30 168
14 31 182
14 32 196
14 33 210
14 34 224
14 35 238
14 36 0
14 37 14
14 38 28
14 39 42
14 40 56
14 41 70
14 42 84
14 43 98
14 44 112
14 45 126
14 46 140
14 47 154
14 48 168
14 49 182
14 50 196
14 51 210
14 52 224
14 53 238
14 54 0
14 55 14
14 56 28
14 57 42
14 58 56
14 59 70
14 60 84
14 61 98
14 62 112
14 63 126
14 64 140
14 65 154
14 66 168
14 67 182
14 68 196
14 69 210
14 70 224
14 71 238
14 72 0
14 73 14
14 74 28
14 75 42
14 76 56
14 77 70
14 78 84
14 79 98
14 80 112
14 81 126
14 82 140
14 83 154
14 84 168
14 85 182
14 86 196
14 87 210
14 88 224
14 89 238
14 90 0
14 91 14
14 92 28
14 93 42
14 94 56
14 95 70
14 96 84
14 97 98
14 98 112
14 99 126
14 100 140
14 101 154
14 102 168
14 103 182
14 104 196
14 105 210
14 106 224
14 107 238
14 108 0
14 109 14
14 110 28
14 111 42
14 112 56
14 113 70
14 114 84
14 115 98
14 116 112
14 117 126
14 118 140
14 119 154
14 120 168
14 121 182
14 122 196
14 123 210
14 124 224
14 125 238
14 126 0
14 127 14
14 128 28
14 129 42
14 130 56
14 131 70
14 132 84
14 133 98
14 134 112
14 135 126
14 136 140
14 137 154
14 138 168
14 139 182
14 140 196
14 141 210
14 142 224
14 143 238
14 144 0
14 145 14
14 146 28
14 147 42
14 148 56
14 149 70
14 150 84
14 151 98
14 152 112
14 153 126
14 154 140
14 155 154
14 156 168
14 157 182
14 158 196
14 159 210
14 160 224
14 161 238
14 162 0
14 163 14
14 164 28
14 165 42
14 166 56
14 167 70
14 168 84
14 169 98
14 170 112
14 171 126
14 172 140
14 173 154
14 174 168
14 175 182
14 176 196
14 177 210
14 178 224
14 179 238
14 180 0
14 181 14
14 182 28
14 183 42
14 184 56
14 185 70
14 186 84
14 187 98
14 188 112
14 189 126
14 190 140
14 191 154
14 192 168
14 193 182
14 194 196
14 195 210
14 196 224
14 197 238
14 198 0
14 199 14
14 200 28
14 201 42
14 202 56
14 203 70
14 204 84
14 205 98
14 206 112
14 207 126
14 208 140
14 209 154
14 210 168
14 211 182
14 212 196
14 213 210
14 214 224
14 215 238
14 216 0
14 217 14
14 218 28
14 219 42
14 220 56
14 221 70
14 222 84
14 223 98
14 224 112
14 225 126
14 226 140
14 227 154
14 228 168
14 229 182
14 230 196
14 231 210
14 232 224
14 233 238
14 234 0
14 235 14
14 236 28
14 237 42
14 238 56
14 239 70
14 240 84
14 241 98
14 242 112
14 243 126
14 244 140
14 245 154
14 246 168
14 247 182
14 248 196
14 249 210
14 250 224
14 251 238
14 252 0
14 253 14
14 254 28
14 255 42
14 256 56
15 16 240
15 17 3
15 18 18
15 19 33
15 20 48
15 21 63
15 22 78
15 23 93
15 24 108
15 25 123
15 26 138
15 27 153
15 28 168
15 29 183
15 30 198
15 31 213
15 32 228
15 33 243
15 34 6
15 35 21
15 36 36
15 37 51
15 38 66
15 39 81
15 40 96
15 41 111
15 42 126
15 43 141
15 44 156
15 45 171
15 46 186
15 47 201
15 48 216
15 49 231
15 50 246
15 51 9
15 52 24
15 53 39
15 54 54
15 55 69
15 56 84
15 57 99
15 58 114
15 59 129
15 60 144
15 61 159
15 62 174
15 63 189
15 64 204
15 65 219
15 66 234
15 67 249
15 68 12
15 69 27
15 70 42
15 71 57
15 72 72
15 73 87
15 74 102
15 75 117
15 76 132
15 77 147
15 78 162
15 79 177
15 80 192
15 81 207
15 82 222
15 83 237
15 84 0
15 85 15
15 86 30
15 87 45
15 88 60
15 89 75
15 90 90
15 91 105
15 92 120
15 93 135
15 94 150
15 95 165
15 96 180
15 97 195
15 98 210
15 99 225
15 100 240
15 101 3
15 102 18
15 103 33
15 104 48
15 105 63
15 106 78
15 107 93
15 108 108
15 109 123
15 110 138
15 111 153
15 112 168
15 113 183
15 114 198
15 115 213
15 116 228
15 117 243
15 118 6
15 119 21
15 120 36
15 121 51
15 122 66
15 123 81
15 124 96
15 125 111
15 126 126
15 127 141
15 128 156
15 129 171
15 130 186
15 131 201
15 132 216
15 133 231
15 134 246
15 135 9
15 136 24
15 137 39
15 138 54
15 139 69
15 140 84
15 141 99
15 142 114
15 143 129
15 144 144
15 145 159
15 146 174
15 147 189
15 148 204
15 149 219
15 150 234
15 151 249
15 152 12
15 153 27
15 154 42
15 155 57
15 156 72
15 157 87
15 158 102
15 159 117
15 160 132
15 161 147
15 162 162
15 163 177
15 164 192
15 165 207
15 166 222
15 167 237
15 168 0
15 169 15
15 170 30
15 171 45
15 172 60
15 173 75
15 174 90
15 175 105
15 176 120
15 177 135
15 178 150
15 179 165
15 180 180
15 181 195
15 182 210
15 183 225
15 184 240
15 185 3
15 186 18
15 187 33
15 188 48
15 189 63
15 190 78
15 191 93
15 192 108
15 193 123
15 194 138
15 195 153
15 196 168
15 197 183
15 198 198
15 199 213
15 200 228
15 201 243
15 202 6
15 203 21
15 204 36
15 205 51
15 206 66
15 207 81
15 208 96
15 209 111
15 210 126
15 211 141
15 212 156
15 213 171
15 214 186
15 215 201
15 216 216
15 217 231
15 218 246
15 219 9
15 220 24
15 221 39
15 222 54
15 223 69
15 224 84
15 225 99
15 226 114
15 227 129
15 228 144
15 229 159
15 230 174
15 231 189
15 232 204
15 233 219
15 234 234
15 235 249
15 236 12
15 237 27
15 238 42
15 239 57
15 240 72
15 241 87
15 242 102
15 243 117
15 244 132
15 245 147
15 246 162
15 247 177
15 248 192
15 249 207
15 250 222
15 251 237
15 252 0
15 253 15
15 254 30
15 255 45
15 256 60
16 17 20
16 18 36
16 19 52
16 20 68
16 21 84
16 22 100
16 23 116
16 24 132
16 25 148
16 26 164
16 27 180
16 28 196
16 29 212
16 30 228
16 31 244
16 32 8
16 33 24
16 34 40
16 35 56
16 36 72
16 37 88
16 38 104
16 39 120
16 40 136
16 41 152
16 42 168
16 43 184
16 44 200
16 45 216
16 46 232
16 47 248
16 48 12
16 49 28
16 50 44
16 51 60
16 52 76
16 53 92
16 54 108
16 55 124
16 56 140
16 57 156
16 58 172
16 59 188
16 60 204
16 61 220
16 62 236
16 63 0
16 64 16
16 65 32
16 66 48
16 67 64
16 68 80
16 69 96
16 70 112
16 71 128
16 72 144
16 73 160
16 74 176
16 75 192
16 76 208
16 77 224
16 78 240
16 79 4
16 80 20
16 81 36
16 82 52
16 83 68
16 84 84
16 85 100
16 86 116
16 87 132
16 88 148
16 89 164
16 90 180
16 91 196
16 92 212
16 93 228
16 94 244
16 95 8
16 96 24
16 97 40
16 98 56
16 99 72
16 100 88
16 101 104
16 102 120
16 103 136
16 104 152
16 105 168
16 106 184
16 107 200
16 108 216
16 109 232
16 110 248
16 111 12
16 112 28
16 113 44
16 114 60
16 115 76
16 116 92
16 117 108
16 118 124
16 119 140
16 120 156
16 121 172
16 122 188
16 123 204
16 124 220
16 125 236
16 126 0
16 127 16
16 128 32
16 129 48
16 130 64
16 131 80
16 132 96
16 133 112
16 134 128
16 135 144
16 136 160
16 137 176
16 138 192
16 139 208
16 140 224
16 141 240
16 142 4
16 143 20
16 144 36
16 145 52
16 146 68
16 147 84
16 148 100
16 149 116
16 150 132
16 151 148
16 152 164
16 153 180
16 154 196
16 155 212
16 156 228
16 157 244
16 158 8
16 159 24
16 160 40
16 161 56
16 162 72
16 163 88
16 164 104
16 165 120
16 166 136
16 167 152
16 168 168
16 169 184
16 170 200
16 171 216
16 172 232
16 173 248
16 174 12
16 175 28
16 176 44
16 177 60
16 178 76
16 179 92
16 180 108
16 181 124
16 182 140
16 183 156
16 184 172
16 185 188
16 186 204
16 187 220
16 188 236
16 189 0
16 190 16
16 191 32
16 192 48
16 193 64
16 194 80
16 195 96
16 196 112
16 197 128
16 198 144
16 199 160
16 200 176
16 201 192
16 202 208
16 203 224
16 204 240
16 205 4
16 206 20
16 207 36
16 208 52
16 209 68
16 210 84
16 211 100
16 212 116
16 213 132
16 214 148
16 215 164
16 216 180
16 217 196
16 218 212
16 219 228
16 220 244
16 221 8
16 222 24
16 223 40
16 224 56
16 225 72
16 226 88
16 227 104
16 228 120
16 229 136
16 230 152
16 231 168
16 232 184
16 233 200
16 234 216
16 235 232
16 236 248
16 237 12
16 238 28
16 239 44
16 240 60
16 241 76
16 242 92
16 243 108
16 244 124
16 245 140
16 246 156
16 247 172
16 248 188
16 249 204
16 250 220
16 251 236
16 252 0
16 253 16
16 254 32
16 255 48
16 256 64
17 18 54
17 19 71
17 20 88
17 21 105
17 22 122
17 23 139
17 24 156
17 25 173
17 26 190
17 27 207
17 28 224
17 29 241
17 30 6
17 31 23
17 32 40
17 33 57
17 34 74
17 35 91
17 36 108
17 37 125
17 38 142
17 39 159
17 40 176
17 41 193
17 42 210
17 43 227
17 44 244
17 45 9
17 46 26
17 47 43
17 48 60
17 49 77
17 50 94
17 51 111
17 52 128
17 53 145
17 54 162
17 55 179
17 56 196
17 57 213
17 58 230
17 59 247
17 60 12
17 61 29
17 62 46
17 63 63
17 64 80
17 65 97
17 66 114
17 67 131
17 68 148
17 69 165
17 70 182
17 71 199
17 72 216
17 73 233
17 74 250
17 75 15
17 76 32
17 77 49
17 78 66
17 79 83
17 80 100
17 81 117
17 82 134
17 83 151
17 84 168
17 85 185
17 86 202
17 87 219
17 88 236
17 89 1
17 90 18
17 91 35
17 92 52
17 93 69
17 94 86
17 95 103
17 96 120
17 97 137
17 98 154
17 99 171
17 100 188
17 101 205
17 102 222
17 103 239
17 104 4
17 105 21
17 106 38
17 107 55
17 108 72
17 109 89
17 110 106
17 111 123
17 112 140
17 113 157
17 114 174
17 115 191
17 116 208
17 117 225
17 118 242
17 119 7
17 120 24
17 121 41
17 122 58
17 123 75
17 124 92
17 125 109
17 126 126
17 127 143
17 128 160
17 129 177
17 130 194
17 131 211
17 132 228
17 133 245
17 134 10
17 135 27
17 136 44
17 137 61
17 138 78
17 139 95
17 140 112
17 141 129
17 142 146
17 143 163
17 144 180
17 145 197
17 146 214
17 147 231
17 148 248
17 149 13
17 150 30
17 151 47
17 152 64
17 153 81
17 154 98
17 155 115
17 156 132
17 157 149
17 158 166
17 159 183
17 160 200
17 161 217
17 162 234
17 163 251
17 164 16
17 165 33
17 166 50
17 167 67
17 168 84
17 169 101
17 170 118
17 171 135
17 172 152
17 173 169
17 174 186
17 175 203
17 176 220
17 177 237
17 178 2
17 179 19
17 180 36
17 181 53
17 182 70
17 183 87
17 184 104
17 185 121
17 186 138
17 187 155
17 188 172
17 189 189
17 190 206
17 191 223
17 192 240
17 193 5
17 194 22
17 195 39
17 196 56
17 197 73
17 198 90
17 199 107
17 200 124
17 201 141
17 202 158
17 203 175
17 204 192
17 205 209
17 206 226
17 207 243
17 208 8
17 209 25
17 210 42
17 211 59
17 212 76
17 213 93
17 214 110
17 215 127
17 216 144
17 217 161
17 218 178
17 219 195
17 220 212
17 221 229
17 222 246
17 223 11
17 224 28
17 225 45
17 226 62
17 227 79
17 228 96
17 229 113
17 230 130
17 231 147
17 232 164
17 233 181
17 234 198
17 235 215
17 236 232
17 237 249
17 238 14
17 239 31
17 240 48
17 241 65
17 242 82
17 243 99
17 244 116
17 245 133
17 246 150
17 247 167
17 248 184
17 249 201
17 250 218
17 251 235
17 252 0
17 253 17
17 254 34
17 255 51
17 256 68
18 19 90
18 20 108
18 21 126
18 22 144
18 23 162
18 24 180
18 25 198
18 26 216
18 27 234
18 28 0
18 29 18
18 30 36
18 31 54
18 32 72
18 33 90
18 34 108
18 35 126
18 36 144
18 37 162
18 38 180
18 39 198
18 40 216
18 41 234
18 42 0
18 43 18
18 44 36
18 45 54
18 46 72
18 47 90
18 48 108
18 49 126
18 50 144
18 51 162
18 52 180
18 53 198
18 54 216
18 55 234
18 56 0
18 57 18
18 58 36
18 59 54
18 60 72
18 61 90
18 62 108
18 63 126
18 64 144
18 65 162
18 66 180
18 67 198
18 68 216
18 69 234
18 70 0
18 71 18
18 72 36
18 73 54
18 74 72
18 75 90
18 76 108
18 77 126
18 78 144
18 79 162
18 80 180
18 81 198
18 82 216
18 83 234
18 84 0
18 85 18
18 86 36
18 87 54
18 88 72
18 89 90
18 90 108
18 91 126
18 92 144
18 93 162
18 94 180
18 95 198
18 96 216
18 97 234
18 98 0
18 99 18
18 100 36
18 101 54
18 102 72
18 103 90
18 104 108
18 105 126
18 106 144
18 107 162
18 108 180
18 109 198
18 110 216
18 111 234
18 112 0
18 113 18
18 114 36
18 115 54
18 116 72
18 117 90
18 118 108
18 119 126
18 120 144
18 121 162
18 122 180
18 123 198
18 124 216
18 125 234
18 126 0
18 127 18
18 128 36
18 129 54
18 130 72
18 131 90
18 132 108
18 133 126
18 134 144
18 135 162
18 136 180
18 137 198
18 138 216
18 139 234
18 140 0
18 141 18
18 142 36
18 143 54
18 144 72
18 145 90
18 146 108
18 147 126
18 148 144
18 149 162
18 150 180
18 151 198
18 152 216
18 153 234
18 154 0
18 155 18
18 156 36
18 157 54
18 158 72
18 159 90
18 160 108
18 161 126
18 162 144
18 163 162
18 164 180
18 165 198
18 166 216
18 167 234
18 168 0
18 169 18
18 170 36
18 171 54
18 172 72
18 173 90
18 174 108
18 175 126
18 176 144
18 177 162
18 178 180
18 179 198
18 180 216
18 181 234
18 182 0
18 183 18
18 184 36
18 185 54
18 186 72
18 187 90
18 188 108
18 189 126
18 190 144
18 191 162
18 192 180
18 193 198
18 194 216
18 195 234
18 196 0
18 197 18
18 198 36
18 199 54
18 200 72
18 201 90
18 202 108
18 203 126
18 204 144
18 205 162
18 206 180
18 207 198
18 208 216
18 209 234
18 210 0
18 211 18
18 212 36
18 213 54
18 214 72
18 215 90
18 216 108
18 217 126
18 218 144
18 219 162
18 220 180
18 221 198
18 222 216
18 223 234
18 224 0
18 225 18
18 226 36
18 227 54
18 228 72
18 229 90
18 230 108
18 231 126
18 232 144
18 233 162
18 234 180
18 235 198
18 236 216
18 237 234
18 238 0
18 239 18
18 240 36
18 241 54
18 242 72
18 243 90
18 244 108
18 245 126
18 246 144
18 247 162
18 248 180
18 249 198
18 250 216
18 251 234
18 252 0
18 253 18
18 254 36
18 255 54
18 256 72
19 20 128
19 21 147
19 22 166
19 23 185
19 24 204
19 25 223
19 26 242
19 27 9
19 28 28
19 29 47
19 30 66
19 31 85
19 32 104
19 33 123
19 34 142
19 35 161
19 36 180
19 37 199
19 38 218
19 39 237
19 40 4
19 41 23
19 42 42
19 43 61
19 44 80
19 45 99
19 46 118
19 47 137
19 48 156
19 49 175
19 50 194
19 51 213
19 52 232
19 53 251
19 54 18
19 55 37
19 56 56
19 57 75
19 58 94
19 59 113
19 60 132
19 61 151
19 62 170
19 63 189
19 64 208
19 65 227
19 66 246
19 67 13
19 68 32
19 69 51
19 70 70
19 71 89
19 72 108
19 73 127
19 74 146
19 75 165
19 76 184
19 77 203
19 78 222
19 79 241
19 80 8
19 81 27
19 82 46
19 83 65
19 84 84
19 85 103
19 86 122
19 87 141
19 88 160
19 89 179
19 90 198
19 91 217
19 92 236
19 93 3
19 94 22
19 95 41
19 96 60
19 97 79
19 98 98
19 99 117
19 100 136
19 101 155
19 102 174
19 103 193
19 104 212
19 105 231
19 106 250
19 107 17
19 108 36
19 109 55
19 110 74
19 111 93
19 112 112
19 113 131
19 114 150
19 115 169
19 116 188
19 117 207
19 118 226
19 119 245
19 120 12
19 121 31
19 122 50
19 123 69
19 124 88
19 125 107
19 126 126
19 127 145
19 128 164
19 129 183
19 130 202
19 131 221
19 132 240
19 133 7
19 134 26
19 135 45
19 136 64
19 137 83
19 138 102
19 139 121
19 140 140
19 141 159
19 142 178
19 143 197
19 144 216
19 145 235
19 146 2
19 147 21
19 148 40
19 149 59
19 150 78
19 151 97
19 152 116
19 153 135
19 154 154
19 155 173
19 156 192
19 157 211
19 158 230
19 159 249
19 160 16
19 161 35
19 162 54
19 163 73
19 164 92
19 165 111
19 166 130
19 167 149
19 168 168
19 169 187
19 170 206
19 171 225
19 172 244
19 173 11
19 174 30
19 175 49
19 176 68
19 177 87
19 178 106
19 179 125
19 180 144
19 181 163
19 182 182
19 183 201
19 184 220
19 185 239
19 186 6
19 187 25
19 188 44
19 189 63
19 190 82
19 191 101
19 192 120
19 193 139
19 194 158
19 195 177
19 196 196
19 197 215
19 198 234
19 199 1
19 200 20
19 201 39
19 202 58
19 203 77
19 204 96
19 205 115
19 206 134
19 207 153
19 208 172
19 209 191
19 210 210
19 211 229
19 212 248
19 213 15
19 214 34
19 215 53
19 216 72
19 217 91
19 218 110
19 219 129
19 220 148
19 221 167
19 222 186
19 223 205
19 224 224
19 225 243
19 226 10
19 227 29
